sample_id,arm,language,repo_name,repo_url,pr_identifier,path,line_count,source_license,attribution_strength,content_sha256
agent_attributed_0207,agent_attributed,typescript,liam-hq/liam,https://api.github.com/repos/liam-hq/liam,1084,frontend/packages/jobs/src/functions/processSavePullRequest.ts,163,unknown,dataset_labeled,0bd1e3b21acec2c034d19de4cd527cdbacb57feee83b4015d4d345666beae0f9
agent_attributed_0208,agent_attributed,typescript,mfts/papermark,https://api.github.com/repos/mfts/papermark,1762,pages/api/mupdf/annotate-document.ts,160,unknown,dataset_labeled,99cc9c36e293cc3398992a2a13eafe5ade65a03dfcb7179f50ec7e7da49db5b1
agent_attributed_0209,agent_attributed,typescript,tegnike/aituber-kit,https://api.github.com/repos/tegnike/aituber-kit,334,src/__tests__/features/messages/messageSelectors.test.ts,353,unknown,dataset_labeled,86e9f5a5fbdf285d987f984cf5688e66e3f9d45aa3455605451a7056577b82bd
agent_attributed_0210,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21262,packages/features/bookings/lib/handleNewBooking/test/buildEventForTeamEventType.test.ts,144,unknown,dataset_labeled,81be374a4d0949b6710f7c17155b2135b8e54315d081d670fb6b4b5d28dfe6e0
agent_attributed_0211,agent_attributed,typescript,mlflow/mlflow,https://api.github.com/repos/mlflow/mlflow,16541,mlflow/server/js/src/common/components/MlflowSidebar.tsx,183,unknown,dataset_labeled,dc0bb3242fdf26cd9d1524aa78c8dbf1310624c418963700c4f3d19a4e30dcb9
agent_attributed_0212,agent_attributed,typescript,liam-hq/liam,https://api.github.com/repos/liam-hq/liam,1889,frontend/apps/app/components/PGlitePage/PGlitePlayground.tsx,401,unknown,dataset_labeled,a7014c779f1c6b5a480b73a82bfaae685a3ab6b2001a32e72665532b0aaaf7b8
agent_attributed_0213,agent_attributed,typescript,onlook-dev/onlook,https://api.github.com/repos/onlook-dev/onlook,2335,apps/web/client/src/components/store/editor/hosting/index.ts,134,unknown,dataset_labeled,edc7b1410d3192c8090c88e0aa9fe124ef2ae38802b00f0e63453f9e2c261a2f
agent_attributed_0214,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21332,apps/web/playwright/event-types.e2e.ts,145,unknown,dataset_labeled,798898587e965ef9919d453ee288fd8e04e4ff9d324ac59a013144b7586dce6d
agent_attributed_0215,agent_attributed,typescript,LayerZero-Labs/devtools,https://api.github.com/repos/LayerZero-Labs/devtools,1506,examples/oapp-solana/lib/sdk.ts,480,unknown,dataset_labeled,4adc10986982b1c4b53434fe2d6e7627992691f65227cdc73d6c2db548a7a80d
agent_attributed_0216,agent_attributed,typescript,getsentry/sentry-javascript,https://api.github.com/repos/getsentry/sentry-javascript,16556,packages/opentelemetry/src/spanExporter.ts,110,unknown,dataset_labeled,0902a80bcd87555b325b9872ca7dc3f05362b5d94883a60791c721894bcde661
agent_attributed_0217,agent_attributed,typescript,mendableai/firecrawl,https://api.github.com/repos/mendableai/firecrawl,1448,apps/api/src/scraper/scrapeURL/transformers/diff.ts,159,unknown,dataset_labeled,29574468c245d06bdca256b588d534e33b8dd5de2ad58f483f1cba523ad402be
agent_attributed_0218,agent_attributed,typescript,goat-sdk/goat,https://api.github.com/repos/goat-sdk/goat,204,typescript/packages/plugins/mode-voting/src/mode-voting.service.ts,278,unknown,dataset_labeled,2547dd17a8fa0c38245130191f782f7338bb207bff0c05b7fe83660745033e01
agent_attributed_0219,agent_attributed,typescript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13597,src/native.ts,105,unknown,dataset_labeled,d1e01718fb0cf95680b982c2f901097c554c1d7e3a2ace59c23b0a34dc5287a5
agent_attributed_0220,agent_attributed,typescript,sam-goodwin/alchemy,https://api.github.com/repos/sam-goodwin/alchemy,246,alchemy/test/cloudflare/route.test.ts,147,unknown,dataset_labeled,9b471af0a6c573277970ae4819dac6e01db3a7858d68a376f2dbdb576f5f527e
agent_attributed_0221,agent_attributed,typescript,antiwork/flexile,https://api.github.com/repos/antiwork/flexile,202,e2e/tests/company/invoices/one-off-payments.spec.ts,153,unknown,dataset_labeled,ec9110ae5b6811d50a693a0ac3c98af99ff009fd7bb36e170c119c0d8d7c08b6
agent_attributed_0222,agent_attributed,typescript,promptfoo/promptfoo,https://api.github.com/repos/promptfoo/promptfoo,4249,test/util/index.test.ts,180,unknown,dataset_labeled,24e037a360efac989bc420e3c0daeb09920c015d136097beb37c5b49a785e648
agent_attributed_0223,agent_attributed,typescript,google-gemini/gemini-cli,https://api.github.com/repos/google-gemini/gemini-cli,4286,packages/cli/src/ui/commands/memoryCommand.test.ts,249,unknown,dataset_labeled,980d18d2c6ec0f26ab18918cc4394caf3217839ddcbdc1640a7574702704394c
agent_attributed_0224,agent_attributed,typescript,Shelf-nu/shelf.nu,https://api.github.com/repos/Shelf-nu/shelf.nu,1905,app/components/code-preview/code-preview-dialog.tsx,103,unknown,dataset_labeled,aea125f5a65ebf2d8b618d0ec51e97e003e0b0a8eed93968426341d4bd671b36
agent_attributed_0225,agent_attributed,typescript,elastic/kibana,https://api.github.com/repos/elastic/kibana,229052,x-pack/platform/packages/shared/kbn-evals/src/config/create_playwright_eval_config.ts,103,unknown,dataset_labeled,84280a85781edbdb3659d0219d78beb2f461fed12acbf046e22771aeaff3b597
agent_attributed_0226,agent_attributed,typescript,promptfoo/promptfoo,https://api.github.com/repos/promptfoo/promptfoo,4256,test/redteam/commands/generate.test.ts,268,unknown,dataset_labeled,dffb2f99c62e84df0b24d7ed8e75b4ae42cb1e360fedf088b07646a6b83e4bbb
agent_attributed_0227,agent_attributed,typescript,microsoft/azure-pipelines-tasks,https://api.github.com/repos/microsoft/azure-pipelines-tasks,21077,Tasks/UsePythonVersionV0/Tests/L0ValidatesIncompleteInstallation.ts,140,unknown,dataset_labeled,088a0558f418286b95351fd3c291039edeaa2dcf6e6434cdfa842047c0af4ac4
agent_attributed_0228,agent_attributed,typescript,promptfoo/promptfoo,https://api.github.com/repos/promptfoo/promptfoo,4169,test/providers/xai/image.test.ts,404,unknown,dataset_labeled,cb1546d191b3c092ead7d2f10974bc0c1905e054b38da408bd9756d5c9920efe
agent_attributed_0229,agent_attributed,typescript,nodetool-ai/nodetool,https://api.github.com/repos/nodetool-ai/nodetool,126,web/src/stores/RightPanelStore.ts,102,unknown,dataset_labeled,231c9f16345fd8f887685866e37ac149b595c605c8b44a4c56778ac7a15018f2
agent_attributed_0230,agent_attributed,typescript,liam-hq/liam,https://api.github.com/repos/liam-hq/liam,2574,frontend/internal-packages/agent/src/deepModeling.test.ts,240,unknown,dataset_labeled,29611955d6ce0b797b5fdd52c6b43ec1797609a98468ed58149e9959ee2cbe51
agent_attributed_0231,agent_attributed,typescript,giselles-ai/giselle,https://api.github.com/repos/giselles-ai/giselle,903,packages/giselle-engine/src/core/github/handle-webhook.ts,133,unknown,dataset_labeled,f901509e1b5eaacbddedcc1262b727407ffcb837638bb32a72a7e5efca100185
agent_attributed_0232,agent_attributed,typescript,launchql/pgsql-parser,https://api.github.com/repos/launchql/pgsql-parser,159,__fixtures__/output/runtime-schema/typescript/full-features/complete-schema.ts,1791,unknown,dataset_labeled,22a5e5ae6236f381e001c4440da6b1bdf5a05c8035fbd84c2bf1cb745a1e224f
agent_attributed_0233,agent_attributed,typescript,microsoft/typespec,https://api.github.com/repos/microsoft/typespec,7755,packages/http-client-csharp/emitter/src/lib/operation-converter.ts,121,unknown,dataset_labeled,d3fc39c3774afa2b9adbc2cdfa4ab7d49392b4201bdd1b674c68647ef6b686b3
agent_attributed_0234,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,22731,packages/trpc/server/routers/viewer/organizations/__tests__/createTeams.handler.test.ts,116,unknown,dataset_labeled,66ac33bb7605e75a7ee01eb8120df616dae11382271901641a5a182bb48c6bf8
agent_attributed_0235,agent_attributed,typescript,jcputney/scorm-again,https://api.github.com/repos/jcputney/scorm-again,1040,test/cmi/scorm2004_comments.spec.ts,264,unknown,dataset_labeled,5641bef43f887d70e07121d8c46d59b9bfb78df596a66c9ad039a064eeaace3c
agent_attributed_0236,agent_attributed,typescript,stack-auth/stack-auth,https://api.github.com/repos/stack-auth/stack-auth,489,apps/e2e/tests/backend/endpoints/api/v1/integrations/neon/domain.test.ts,198,unknown,dataset_labeled,05e1a5b432fc8e0548812b0965893786e535eb6dbf0068f014e86edc712943f1
agent_attributed_0237,agent_attributed,typescript,AgentDock/AgentDock,https://api.github.com/repos/AgentDock/AgentDock,171,agentdock-core/src/evaluation/evaluators/nlp/__tests__/accuracy.config.test.ts,299,unknown,dataset_labeled,142b479c6a377ad27954c8a4aece25dd5dcd284668db0137af06258c076c8d84
agent_attributed_0238,agent_attributed,typescript,tokens-studio/figma-plugin,https://api.github.com/repos/tokens-studio/figma-plugin,3361,packages/tokens-studio-for-figma/src/app/components/DownshiftInput/DownshiftInput.tsx,299,unknown,dataset_labeled,efed5a9d879f55b49fbb2e93952407d48b7e2a778809ae013b22770fb42d276a
agent_attributed_0239,agent_attributed,typescript,mastra-ai/mastra,https://api.github.com/repos/mastra-ai/mastra,6085,packages/core/src/sandbox/__tests__/sandbox.test.ts,148,unknown,dataset_labeled,587f57be825144fecdd4cff845450665d33295bf37f3d7521a4c97620327b674
agent_attributed_0240,agent_attributed,typescript,promptfoo/promptfoo,https://api.github.com/repos/promptfoo/promptfoo,4247,test/util/humanRatingHelpers.test.ts,105,unknown,dataset_labeled,b0a163ba1d1695e6f3b05b0f7139ad78d09af2d6739193e3e2af9f7c2f8b40cb
agent_attributed_0241,agent_attributed,typescript,onlook-dev/onlook,https://api.github.com/repos/onlook-dev/onlook,2171,apps/web/client/src/app/pricing/pricing-card.tsx,109,unknown,dataset_labeled,a615c9bdaf3e5e7b9071045d5482878a75097147d538e0467645e97c3ceccc21
agent_attributed_0242,agent_attributed,typescript,dcSpark/shinkai-local-ai-agents,https://api.github.com/repos/dcSpark/shinkai-local-ai-agents,975,libs/shinkai-node-state/src/lib/utils/models.ts,130,unknown,dataset_labeled,1be7e53e5231045620d157507e57f007528be46e87989ae15d2b1bd61bb3ae86
agent_attributed_0243,agent_attributed,typescript,tokens-studio/figma-plugin,https://api.github.com/repos/tokens-studio/figma-plugin,3361,packages/tokens-studio-for-figma/src/app/components/ThemeSelector/ThemeSelector.tsx,126,unknown,dataset_labeled,3665930ce7c4d60891c14c349af3dde5298e41852d3a3b4b9d47d2f4835c67e1
agent_attributed_0244,agent_attributed,typescript,sugyan/claude-code-webui,https://api.github.com/repos/sugyan/claude-code-webui,205,frontend/scripts/capture-screenshots.ts,236,unknown,dataset_labeled,a64d39e27a8aa7e1fee78bec1664d6f61e1700795ba3a9a7c2bd4e04a02031f1
agent_attributed_0245,agent_attributed,typescript,theopenco/llmgateway,https://api.github.com/repos/theopenco/llmgateway,420,apps/gateway/src/chat/chat.ts,103,unknown,dataset_labeled,336fd727f68d0212ee2379c17c3925527ecfd385dee67b4a4f2639ae29043d82
agent_attributed_0246,agent_attributed,typescript,novuhq/novu,https://api.github.com/repos/novuhq/novu,8338,apps/dashboard/src/pages/workflows.tsx,122,unknown,dataset_labeled,89ebc291bdeb49ae46206be90d46de46571a4765c29d1d375e512162901fb23a
agent_attributed_0247,agent_attributed,typescript,stack-auth/stack-auth,https://api.github.com/repos/stack-auth/stack-auth,536,packages/template/src/components-page/account-settings/email-and-auth/password-section.tsx,152,unknown,dataset_labeled,b00ae606b2ed2daa221989552a737529877d627c65277b8e83bd876c6ba90049
agent_attributed_0248,agent_attributed,typescript,remotion-dev/remotion,https://api.github.com/repos/remotion-dev/remotion,5378,packages/lambda/src/test/integration/deploy-site.test.ts,147,unknown,dataset_labeled,7578f18a82f4ef6e0c8779d8ad404f9a6fe5bfa1da88ed03e63900d68edf9ee5
agent_attributed_0249,agent_attributed,typescript,buster-so/buster,https://api.github.com/repos/buster-so/buster,579,apps/trigger/src/tasks/message-post-processing/helpers/slack-notifier.test.ts,426,unknown,dataset_labeled,5b6d96c8f202f1842452f73e9368fa0fae7f4b15cbfa521fdc1940916812ff11
agent_attributed_0250,agent_attributed,typescript,buster-so/buster,https://api.github.com/repos/buster-so/buster,579,apps/trigger/src/tasks/message-post-processing/helpers/slack-notifier.test.ts,426,unknown,dataset_labeled,5b6d96c8f202f1842452f73e9368fa0fae7f4b15cbfa521fdc1940916812ff11
agent_attributed_0251,agent_attributed,typescript,digitaldemocracy2030/kouchou-ai,https://api.github.com/repos/digitaldemocracy2030/kouchou-ai,245,client-admin/app/create/page.tsx,128,unknown,dataset_labeled,6faab372b7f1c76430d6837dd84bdae6275a20567367a3f9aef43cc463a45928
agent_attributed_0252,agent_attributed,typescript,digitaldemocracy2030/kouchou-ai,https://api.github.com/repos/digitaldemocracy2030/kouchou-ai,245,client-admin/app/create/page.tsx,832,unknown,dataset_labeled,4b939eab734dbe45b35b0585252366e790a56da1afd5a0f5f6c6f763ccd3f124
agent_attributed_0253,agent_attributed,typescript,promptfoo/promptfoo,https://api.github.com/repos/promptfoo/promptfoo,4248,src/app/src/pages/eval/components/EvalOutputCell.tsx,154,unknown,dataset_labeled,5f91f43d7a8826788a1dfb3b8633841d461676c07b5296166c77ad9395e1f37f
agent_attributed_0254,agent_attributed,typescript,CEPT-VZG/digipin,https://api.github.com/repos/CEPT-VZG/digipin,21,src/core/codec.ts,351,unknown,dataset_labeled,41289b5b752639ed651174faa5f3c299f3b8f04a072b83c169d0f4e23ed18bcd
agent_attributed_0255,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21942,apps/web/playwright/lib/test-helpers/__tests__/routingFormHelpers.test.ts,377,unknown,dataset_labeled,751f195d94cd4264498b28e3ceccb8487b46e7f7aa97dd554d887f80968256e8
agent_attributed_0256,agent_attributed,typescript,onlook-dev/onlook,https://api.github.com/repos/onlook-dev/onlook,1742,apps/studio/electron/main/chat/index.ts,141,unknown,dataset_labeled,668cf040ca4a4fd3de56d7dacb6113a410438f82328825d5c7452d6e7a684561
agent_attributed_0257,agent_attributed,typescript,polkadot-cloud/polkadot-staking-dashboard,https://api.github.com/repos/polkadot-cloud/polkadot-staking-dashboard,2824,packages/ui-graphs/src/dataProcessing.ts,369,unknown,dataset_labeled,402aae83260ccbe9fd4ec467ae34deac18a02dbc71772cd3b707f225b463aa8f
agent_attributed_0258,agent_attributed,typescript,stack-auth/stack-auth,https://api.github.com/repos/stack-auth/stack-auth,593,apps/dashboard/src/components/form-fields.tsx,115,unknown,dataset_labeled,651ae0d53caaa94ba0508f2489b005a051302a4e56b14776fa7c530be0dc56a4
agent_attributed_0259,agent_attributed,typescript,microsoft/vscode,https://api.github.com/repos/microsoft/vscode,251443,src/vs/workbench/contrib/chat/browser/chatWidget.ts,125,unknown,dataset_labeled,b2b7282db8cde58142eeb160eafe37e7764f3c5eeee108e4841b7d5e0378e6fc
agent_attributed_0260,agent_attributed,typescript,antiwork/shortest,https://api.github.com/repos/antiwork/shortest,433,packages/shortest/src/core/runner/test-run-repository.ts,521,unknown,dataset_labeled,b706e18f1aa505a19c2ee534c91af80ea77044372d36f83c0837d620fbdca6f8
agent_attributed_0261,agent_attributed,typescript,google-gemini/gemini-cli,https://api.github.com/repos/google-gemini/gemini-cli,3417,packages/cli/src/ui/components/AuthDialog.tsx,114,unknown,dataset_labeled,70727268f21cccf0a3f69a71d1ed52aa922b87bd38c4b083019da8500b68cdeb
agent_attributed_0262,agent_attributed,typescript,buster-so/buster,https://api.github.com/repos/buster-so/buster,409,apps/server/src/api/v2/slack/handler.ts,126,unknown,dataset_labeled,5a3b1ea32723d50f85b5eae6a93340fccbbf13eaed70a3398a16ad7f9d562d21
agent_attributed_0263,agent_attributed,typescript,buster-so/buster,https://api.github.com/repos/buster-so/buster,409,apps/server/src/api/v2/slack/handler.ts,121,unknown,dataset_labeled,9dca2405dfa022f8573d25f52d6d16496e9e773603a29607ead95299176098f2
agent_attributed_0264,agent_attributed,typescript,buster-so/buster,https://api.github.com/repos/buster-so/buster,409,apps/server/src/api/v2/slack/handler.ts,170,unknown,dataset_labeled,692e07c0823905a3e30461839e2df213735ae4b0eba226e326f353c144b908b7
agent_attributed_0265,agent_attributed,typescript,liam-hq/liam,https://api.github.com/repos/liam-hq/liam,1517,frontend/packages/jobs/src/functions/processGenerateSchemaOverride.ts,101,unknown,dataset_labeled,cc97b68c55d769b92dda2d48ffcc729d8f4695951c5a93116d042ee16228ff45
agent_attributed_0266,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21119,packages/prisma/middleware/__tests__/slowQueryDetection.integration.test.ts,119,unknown,dataset_labeled,2a17050ca97db99b0563807c029bf05e01006ba523102ce2b3f9f2f35905f654
agent_attributed_0267,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21119,packages/prisma/middleware/__tests__/slowQueryDetection.integration.test.ts,192,unknown,dataset_labeled,76d68dad57f6a8ff35806f131a7cf3923b7de77882ad7897a571e9735faeac06
agent_attributed_0268,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21119,packages/prisma/middleware/__tests__/slowQueryDetection.integration.test.ts,215,unknown,dataset_labeled,d1bd992221619d43958df68c3c2ea46e158dc5d502911d5afb9bcdbde8545a38
agent_attributed_0269,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21119,packages/prisma/middleware/__tests__/slowQueryDetection.integration.test.ts,192,unknown,dataset_labeled,c8801b6c430fb906541a976a31f7a5890b457ef8a5500b336234bcdc77ed2124
agent_attributed_0270,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21119,packages/prisma/middleware/__tests__/slowQueryDetection.integration.test.ts,216,unknown,dataset_labeled,cb0142ac1553e04c6b4f6606c4195fbacdf1aac3d2159ef5e7b303eb5c0c649e
agent_attributed_0271,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21183,packages/features/insights/components/FeedbackTable.tsx,113,unknown,dataset_labeled,e29353c4447314d0f33bf7f5b66abe5c2e419afba31eb77dfec287d01d316915
agent_attributed_0272,agent_attributed,typescript,shinnku-nikaidou/shinnku-com,https://api.github.com/repos/shinnku-nikaidou/shinnku-com,216,frontend/components/ui/context-menu.tsx,252,unknown,dataset_labeled,1935c804744e307323c0d695a5cc0dd9e30f97ff068a81d3821ac27ac95096c4
agent_attributed_0273,agent_attributed,typescript,tegnike/aituber-kit,https://api.github.com/repos/tegnike/aituber-kit,331,src/components/settings/voice.tsx,163,unknown,dataset_labeled,a10ffb9eb38a5a5576d2c40fc5bf88651144a9547829281dd95d8c00adcc0028
agent_attributed_0274,agent_attributed,typescript,tegnike/aituber-kit,https://api.github.com/repos/tegnike/aituber-kit,331,src/components/settings/voice.tsx,105,unknown,dataset_labeled,55004831471c49a93e55c034c21c04f61261ae9c020b98585a3baf5a2c9243d0
agent_attributed_0275,agent_attributed,typescript,microsoft/vscode,https://api.github.com/repos/microsoft/vscode,252448,extensions/git/src/commands.ts,153,unknown,dataset_labeled,4caee23b491e7c35f677acfa4d36a261954ae90b6ad953857ed7f936b02089ed
agent_attributed_0276,agent_attributed,typescript,microsoft/ApplicationInsights-node.js,https://api.github.com/repos/microsoft/ApplicationInsights-node.js,1447,src/library/util/util.ts,212,unknown,dataset_labeled,80c13600f4ac3e0b3e5085abb959ccd5261497274b0901178e05aa3bd1b3f753
agent_attributed_0277,agent_attributed,typescript,vltpkg/vltpkg,https://api.github.com/repos/vltpkg/vltpkg,973,src/graph/test/reify/missing-bin-test.ts,112,unknown,dataset_labeled,9b3bcc0073f6850342d39ff916796ca7fcc352d63790d95d49b10d752bd80304
agent_attributed_0278,agent_attributed,typescript,dcSpark/shinkai-local-ai-agents,https://api.github.com/repos/dcSpark/shinkai-local-ai-agents,776,apps/shinkai-desktop/src/components/playground-tool/components/edit-tool-basic-info-dialog.tsx,113,unknown,dataset_labeled,79b586da805f7a64850a788bedd905b4960ed7a6d9ee69de29a6af533edda38f
agent_attributed_0279,agent_attributed,typescript,LayerZero-Labs/devtools,https://api.github.com/repos/LayerZero-Labs/devtools,1532,examples/oft-solana/tasks/solana/createOFT.ts,107,unknown,dataset_labeled,07e54eca5f8f8a4e40fe0b62323d406c14ced6d295fe577008174cd72dcacd71
agent_attributed_0280,agent_attributed,typescript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,20198,test/js/bun/http/bun-serve-file.test.ts,316,unknown,dataset_labeled,37ed14d4474b447229dde6c907eb531fa88ad33ea9d83c7b73dc9a5acc788b6a
agent_attributed_0281,agent_attributed,typescript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,20198,test/js/bun/http/bun-serve-file.test.ts,335,unknown,dataset_labeled,52672083c66d028485c7e283c8072d18a6b657109e4d4414d7c3305e0a65afb3
agent_attributed_0282,agent_attributed,typescript,liam-hq/liam,https://api.github.com/repos/liam-hq/liam,1890,frontend/apps/app/lib/chat/chatProcessor.ts,130,unknown,dataset_labeled,6f82be8a153572c0963dc56e99ac347274ae7f17761f9dc76ab946beb13c3c1d
agent_attributed_0283,agent_attributed,typescript,macalbert/envilder,https://api.github.com/repos/macalbert/envilder,47,src/cli/application/EnvilderHandler.ts,103,unknown,dataset_labeled,a9efa5bb352e99512a2f6b51ce47c0fe585ade46b88914aca0ebf1e5b89c502e
agent_attributed_0284,agent_attributed,typescript,remotion-dev/remotion,https://api.github.com/repos/remotion-dev/remotion,5392,packages/template-recorder/src/Stream.tsx,235,unknown,dataset_labeled,297d763dc55421395a5996acb7cb5d30f44e7a14955d0fdea7c76a9c928eeab3
agent_attributed_0285,agent_attributed,typescript,ComposioHQ/composio,https://api.github.com/repos/ComposioHQ/composio,1210,js/src/sdk/base.toolset.spec.ts,1826,unknown,dataset_labeled,230b90a72281bc74f935455ed4fd8ff269a12ab784243f32dd9ad0a4defcb309
agent_attributed_0286,agent_attributed,typescript,Emurgo/yoroi,https://api.github.com/repos/Emurgo/yoroi,3995,apps/mobile/src/features/Send/useCases/ListAmountsToSend/EditAmount/EditAmountScreen.tsx,119,unknown,dataset_labeled,ddb9547afee99f69f96138ce72a464d0fcfb8144ac55ca275aec5346a5b446f6
agent_attributed_0287,agent_attributed,typescript,ruvnet/claude-flow,https://api.github.com/repos/ruvnet/claude-flow,267,src/agents/agent-manager.ts,850,unknown,dataset_labeled,6ce0a86c6e311bf6cf3cf130eb060859180a2c1c0779ee5752aab049c720feed
agent_attributed_0288,agent_attributed,typescript,selfxyz/self,https://api.github.com/repos/selfxyz/self,735,app/tests/src/RemoteConfig.test.ts,152,unknown,dataset_labeled,3c6786d0b2959c030890d7a15b830c57388244945880f53dda662194f0e7e038
agent_attributed_0289,agent_attributed,typescript,selfxyz/self,https://api.github.com/repos/selfxyz/self,735,app/tests/src/RemoteConfig.test.ts,146,unknown,dataset_labeled,ff44378be94488c9c503fd4d7bcd5fd1c1352ae98d788306c1c5a1e8f9215244
agent_attributed_0290,agent_attributed,typescript,selfxyz/self,https://api.github.com/repos/selfxyz/self,735,app/tests/src/RemoteConfig.test.ts,244,unknown,dataset_labeled,eb610bc558d7c2a4947cc5855c32f45895a5fe24b25da21d8ce6de2705956084
agent_attributed_0291,agent_attributed,typescript,onlook-dev/onlook,https://api.github.com/repos/onlook-dev/onlook,2479,packages/parser/test/layout.test.ts,214,unknown,dataset_labeled,9833d76dfdf7e0c5d964ace48a51c8fbdfc7cc30f3f7024b8baf3c0830ad4d75
agent_attributed_0292,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,22311,apps/web/modules/videos/cal-video-premium-features.tsx,205,unknown,dataset_labeled,548ec32c5b23bfeb5d3f1345cce60d6ab9b4b146286326400e13622da6c9ad68
agent_attributed_0293,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,22311,apps/web/modules/videos/cal-video-premium-features.tsx,205,unknown,dataset_labeled,548ec32c5b23bfeb5d3f1345cce60d6ab9b4b146286326400e13622da6c9ad68
agent_attributed_0294,agent_attributed,typescript,calcom/cal.com,https://api.github.com/repos/calcom/cal.com,21586,apps/api/v2/src/ee/bookings/2024-08-13/services/bookings.service.ts,107,unknown,dataset_labeled,37276ffbf6d8ad92ee50003bfbd2fb3be2f7741699242944faf38cc69a98bd3f
agent_attributed_0295,agent_attributed,typescript,NethermindEth/starknet.go,https://api.github.com/repos/NethermindEth/starknet.go,684,docs-site/docusaurus.config.ts,151,unknown,dataset_labeled,025b0f493f9697e8d03633bc9e8fe0021f71ed2b1ef8d107b49c21eee396781d
agent_attributed_0296,agent_attributed,typescript,microsoft/ApplicationInsights-JS,https://api.github.com/repos/microsoft/ApplicationInsights-JS,2602,AISKU/Tests/Unit/src/CdnThrottle.tests.ts,176,unknown,dataset_labeled,f3bcaf143a4ab238c333432b5ea6fefb0022797db2e7cb764b126e3d191cb11b
agent_attributed_0297,agent_attributed,typescript,microsoft/ApplicationInsights-JS,https://api.github.com/repos/microsoft/ApplicationInsights-JS,2602,AISKU/Tests/Unit/src/CdnThrottle.tests.ts,258,unknown,dataset_labeled,424ee4547e2e94bdfb4b72bb825373fd06bd9892c6fe4b991f78dd0912b67cdd
agent_attributed_0298,agent_attributed,typescript,promptfoo/promptfoo,https://api.github.com/repos/promptfoo/promptfoo,4230,src/app/src/pages/redteam/report/components/Report.test.tsx,132,unknown,dataset_labeled,3d574c1a6d22aac06426b0d73a277d6904cf17e5f6c9d40d21f62b1065039914
agent_attributed_0299,agent_attributed,typescript,langfuse/langfuse,https://api.github.com/repos/langfuse/langfuse,7798,web/src/pages/project/[projectId]/settings/integrations/blobstorage.tsx,131,unknown,dataset_labeled,c5c472117a00b90ad0fa1cee8191ded23cd700a9aa30933423862f869baf1e25
agent_attributed_0300,agent_attributed,typescript,mattpocock/total-typescript-monorepo,https://api.github.com/repos/mattpocock/total-typescript-monorepo,299,packages/ffmpeg/src/queue-transcript-processing.test.ts,117,unknown,dataset_labeled,fe28b50179335756f61581397d3ccce30d4dc0ffb06ffae8508992344fe5b319
human_control_0001,human_control,javascript,JhumanJ/OpnForm,https://api.github.com/repos/JhumanJ/OpnForm,753,client/components/pages/notion/useNotionBlock.js,107,AGPL-3.0,human_baseline,a7157444af7b8137574abc15e727f77d7da3c76529c7c4e2778eb531d375c9d9
human_control_0002,human_control,javascript,JhumanJ/OpnForm,https://api.github.com/repos/JhumanJ/OpnForm,753,client/stores/notion_cms.js,127,AGPL-3.0,human_baseline,7b47f7f73f73050f5f8b4ca6ad8f3b5fd6f11aa71adc91395d786bbb1f3a49de
human_control_0003,human_control,javascript,bmadcode/BMAD-METHOD,https://api.github.com/repos/bmadcode/BMAD-METHOD,171,bmad-agent/tasks/create-knowledge-files.js,426,MIT,human_baseline,25333728343857447ca3940d336a6434ec81c5489899a078576de0863fe6a7f1
human_control_0004,human_control,javascript,different-ai/note-companion,https://api.github.com/repos/different-ai/note-companion,386,packages/mobile/scripts/reset-project.js,112,MIT,human_baseline,a21a511b5855f0c984823199b27b75e2907ce3e5ed6c90c23609513c7c388aa3
human_control_0005,human_control,javascript,leonardsellem/n8n-mcp-server,https://api.github.com/repos/leonardsellem/n8n-mcp-server,42,archive/ai-outlook-workflow.cjs,1156,MIT,human_baseline,c8369bb111614c28a40a6bd926c7cffae989e6b5c320c364170a085be8e527dc
human_control_0006,human_control,javascript,leonardsellem/n8n-mcp-server,https://api.github.com/repos/leonardsellem/n8n-mcp-server,42,archive/analyze-workflow-structure.mjs,192,MIT,human_baseline,0b8fa09125b3a4bca0293eb3669ccab3e0011f01b341959ddc2c0525eeb3d20b
